Date,Table,AS_valid_term_number,AS_invalid_term_number,CT_valid_term_number,CT_invalid_term_number
20231129,Blood,1,0,29,0
20231129,Blood_vasculature,376,678,10,0
20231129,Bone-Marrow,1,0,46,1
20231129,Brain,171,19,164,461
20231129,Eye,38,3,49,7
20231129,Fallopian_tube,9,63,18,1
20231129,Heart,29,23,28,0
20231129,Kidney,56,5,67,3
20231129,Knee,6,0,2,9
20231129,Large_intestine,55,4,55,3
20231129,Liver,16,1,28,2
20231129,Lung,54,0,74,0
20231129,Lymph_node,34,0,45,0
20231129,Lymph_vasculature,14,79,1,0
20231129,Main_Bronchus,15,0,19,0
20231129,Mammary_Gland,1,0,0,10
20231129,Muscular_System,165,217,1,0
20231129,Ovary,24,45,5,11
20231129,Palatine_Tonsil,11,10,13,4
20231129,Pancreas,28,2,28,2
20231129,Peripheral_nervous_system,95,792,1,0
20231129,Placenta,19,16,22,3
20231129,Prostate,15,1,18,2
20231129,Skeleton,174,898,1,0
20231129,Skin,15,0,35,0
20231129,Small_intestine,22,25,25,10
20231129,Spinal_Cord,86,0,8,0
20231129,Spleen,24,14,46,15
20231129,Thymus,18,0,49,1
20231129,Trachea,20,0,17,0
20231129,Ureter,10,1,4,11
20231129,Urinary_bladder,18,1,17,26
20231129,Uterus,24,36,0,18
20231206,Anatomical_Systems,82,0,0,0
20231206,Blood,1,0,29,0
20231206,Blood_vasculature,376,678,10,0
20231206,Bone-Marrow,1,0,47,0
20231206,Brain,171,19,164,461
20231206,Eye,38,3,49,7
20231206,Fallopian_tube,9,63,18,1
20231206,Heart,29,23,28,0
20231206,Kidney,56,5,67,3
20231206,Knee,6,0,2,9
20231206,Large_intestine,55,4,55,3
20231206,Liver,16,1,28,2
20231206,Lung,54,0,74,0
20231206,Lymph_node,34,0,45,0
20231206,Lymph_vasculature,14,79,1,0
20231206,Main_Bronchus,15,0,19,0
20231206,Mammary_Gland,1,0,0,10
20231206,Muscular_System,165,217,1,0
20231206,Ovary,24,45,5,11
20231206,Palatine_Tonsil,11,10,13,4
20231206,Pancreas,28,2,28,2
20231206,Peripheral_nervous_system,95,792,1,0
20231206,Placenta,19,16,22,3
20231206,Prostate,13,0,18,2
20231206,Skeleton,174,898,1,0
20231206,Skin,15,0,35,0
20231206,Small_intestine,22,25,25,10
20231206,Spinal_Cord,86,0,8,0
20231206,Spleen,24,14,46,15
20231206,Thymus,18,0,50,0
20231206,Trachea,20,0,17,0
20231206,Ureter,10,1,4,11
20231206,Urinary_bladder,18,1,17,26
20231206,Uterus,24,36,0,18
20231207,Anatomical_Systems,82,0,0,0
20231207,Blood,1,0,29,0
20231207,Blood_vasculature,376,678,10,0
20231207,Bone-Marrow,1,0,47,0
20231207,Brain,171,19,164,461
20231207,Eye,36,3,47,8
20231207,Fallopian_tube,9,63,18,1
20231207,Heart,29,23,28,0
20231207,Kidney,56,5,67,3
20231207,Knee,6,0,2,9
20231207,Large_intestine,54,0,55,3
20231207,Liver,16,1,28,2
20231207,Lung,54,0,74,0
20231207,Lymph_node,34,0,45,0
20231207,Lymph_vasculature,14,79,1,0
20231207,Main_Bronchus,15,0,19,0
20231207,Muscular_System,165,217,1,0
20231207,Ovary,24,45,5,11
20231207,Palatine_Tonsil,11,10,13,4
20231207,Pancreas,28,2,28,2
20231207,Peripheral_nervous_system,95,792,1,0
20231207,Placenta,19,16,22,3
20231207,Prostate,13,0,18,2
20231207,Skeleton,174,898,1,0
20231207,Skin,15,0,35,0
20231207,Small_intestine,22,21,25,10
20231207,Spinal_Cord,86,0,8,0
20231207,Spleen,24,14,46,15
20231207,Thymus,18,0,50,0
20231207,Trachea,20,0,16,1
20231207,Ureter,6,1,3,11
20231207,Urinary_bladder,16,0,4,11
20231207,Uterus,24,36,0,18
20240205,Anatomical_Systems,82,0,0,0
20240205,Blood,1,0,29,0
20240205,Blood_vasculature,376,678,10,0
20240205,Bone-Marrow,1,0,47,0
20240205,Brain,171,19,164,461
20240205,Eye,36,3,47,8
20240205,Fallopian_tube,9,63,18,1
20240205,Heart,29,23,28,0
20240205,Kidney,56,5,67,3
20240205,Knee,6,0,2,9
20240205,Large_intestine,54,0,55,3
20240205,Liver,16,1,28,2
20240205,Lung,54,0,74,0
20240205,Lymph_node,34,0,45,0
20240205,Lymph_vasculature,14,79,1,0
20240205,Main_Bronchus,15,0,19,0
20240205,Muscular_System,165,217,1,0
20240205,Ovary,24,45,5,11
20240205,Palatine_Tonsil,11,10,13,4
20240205,Pancreas,28,2,28,2
20240205,Peripheral_nervous_system,95,792,1,0
20240205,Placenta,19,16,22,3
20240205,Prostate,13,0,18,2
20240205,Skeleton,174,898,1,0
20240205,Skin,15,0,35,0
20240205,Small_intestine,22,21,25,10
20240205,Spinal_Cord,86,0,8,0
20240205,Spleen,24,14,46,15
20240205,Thymus,18,0,50,0
20240205,Trachea,20,0,16,1
20240205,Ureter,6,1,3,11
20240205,Urinary_bladder,16,0,4,11
20240205,Uterus,24,36,0,18
20240228,Anatomical_Systems,82,0,0,0
20240228,Blood,1,0,29,0
20240228,Blood_vasculature,376,678,10,0
20240228,Bone-Marrow,1,0,47,0
20240228,Brain,171,19,164,461
20240228,Eye,38,3,49,7
20240228,Fallopian_tube,9,63,18,1
20240228,Heart,29,23,28,0
20240228,Kidney,56,5,67,3
20240228,Knee,6,0,2,9
20240228,Large_intestine,55,4,55,3
20240228,Liver,16,1,28,2
20240228,Lung,54,0,74,0
20240228,Lymph_node,34,0,45,0
20240228,Lymph_vasculature,14,79,1,0
20240228,Main_Bronchus,1,0,0,10
20240228,Mammary_Gland,1,0,0,10
20240228,Muscular_System,165,217,1,0
20240228,Ovary,24,45,5,11
20240228,Palatine_Tonsil,11,10,13,4
20240228,Pancreas,28,2,28,2
20240228,Peripheral_nervous_system,151,924,7,120
20240228,Placenta,19,16,22,3
20240228,Prostate,13,0,18,2
20240228,Skeleton,174,898,1,0
20240228,Skin,15,0,35,0
20240228,Small_intestine,22,25,25,10
20240228,Spinal_Cord,86,0,8,0
20240228,Spleen,24,14,46,15
20240228,Thymus,18,0,49,1
20240228,Trachea,20,0,17,0
20240228,Ureter,10,1,4,11
20240228,Urinary_bladder,18,1,17,26
20240228,Uterus,24,36,0,18
20240306,Anatomical_Systems,82,0,0,0
20240306,Blood,1,0,29,0
20240306,Blood_vasculature,376,678,10,0
20240306,Bone-Marrow,1,0,47,0
20240306,Brain,171,19,164,461
20240306,Eye,38,3,49,7
20240306,Fallopian_tube,9,63,18,1
20240306,Heart,29,23,28,0
20240306,Kidney,56,5,67,3
20240306,Knee,6,0,2,9
20240306,Large_intestine,55,4,55,3
20240306,Liver,16,1,28,2
20240306,Lung,54,0,74,0
20240306,Lymph_node,34,0,45,0
20240306,Lymph_vasculature,14,79,1,0
20240306,Main_Bronchus,15,0,19,0
20240306,Mammary_Gland,1,0,0,10
20240306,Muscular_System,165,217,1,0
20240306,Ovary,24,45,5,11
20240306,Palatine_Tonsil,11,10,13,4
20240306,Pancreas,28,2,28,2
20240306,Peripheral_nervous_system,151,924,7,120
20240306,Placenta,30,4,23,0
20240306,Prostate,13,0,18,2
20240306,Skeleton,174,898,1,0
20240306,Skin,15,0,35,0
20240306,Small_intestine,22,25,25,10
20240306,Spinal_Cord,86,0,8,0
20240306,Spleen,24,14,46,15
20240306,Thymus,18,0,49,1
20240306,Trachea,20,0,17,0
20240306,Ureter,10,1,4,11
20240306,Urinary_bladder,18,1,17,26
20240306,Uterus,24,36,0,18
20240313,Anatomical_Systems,82,0,0,0
20240313,Blood,1,0,29,0
20240313,Blood_vasculature,376,678,10,0
20240313,Bone-Marrow,1,0,47,0
20240313,Brain,172,18,164,461
20240313,Eye,38,3,49,7
20240313,Fallopian_tube,9,63,18,1
20240313,Heart,29,23,28,0
20240313,Kidney,56,5,67,3
20240313,Knee,6,0,2,9
20240313,Large_intestine,55,4,55,3
20240313,Liver,16,1,28,2
20240313,Lung,54,0,74,0
20240313,Lymph_node,34,0,45,0
20240313,Lymph_vasculature,14,79,1,0
20240313,Main_Bronchus,15,0,19,0
20240313,Mammary_Gland,1,0,0,10
20240313,Muscular_System,165,217,1,0
20240313,Ovary,24,45,5,11
20240313,Palatine_Tonsil,11,10,13,4
20240313,Pancreas,28,2,28,2
20240313,Peripheral_nervous_system,151,924,7,120
20240313,Placenta,30,4,23,0
20240313,Prostate,13,0,18,2
20240313,Skeleton,174,898,1,0
20240313,Skin,15,0,35,0
20240313,Small_intestine,22,25,25,10
20240313,Spinal_Cord,86,0,8,0
20240313,Spleen,24,14,46,15
20240313,Thymus,18,0,49,1
20240313,Trachea,20,0,17,0
20240313,Ureter,10,1,4,11
20240313,Urinary_bladder,18,1,17,26
20240313,Uterus,24,36,0,18
20240320,Anatomical_Systems,82,0,0,0
20240320,Blood,1,0,29,0
20240320,Blood_vasculature,376,678,10,0
20240320,Bone-Marrow,1,0,47,0
20240320,Brain,172,18,164,461
20240320,Eye,38,3,49,7
20240320,Fallopian_tube,9,63,18,1
20240320,Heart,29,23,28,0
20240320,Kidney,56,5,67,3
20240320,Knee,6,0,2,9
20240320,Large_intestine,55,4,55,3
20240320,Liver,16,1,28,2
20240320,Lung,54,0,74,0
20240320,Lymph_node,34,0,45,0
20240320,Lymph_vasculature,14,79,1,0
20240320,Main_Bronchus,15,0,19,0
20240320,Mammary_Gland,1,0,0,10
20240320,Muscular_System,165,217,1,0
20240320,Ovary,24,45,5,11
20240320,Palatine_Tonsil,11,10,13,4
20240320,Pancreas,28,2,28,2
20240320,Peripheral_nervous_system,151,924,7,120
20240320,Placenta,30,4,23,0
20240320,Prostate,13,0,18,2
20240320,Skeleton,174,898,1,0
20240320,Skin,15,0,35,0
20240320,Small_intestine,22,25,25,10
20240320,Spinal_Cord,86,0,8,0
20240320,Spleen,24,14,46,15
20240320,Thymus,18,0,49,1
20240320,Trachea,20,0,17,0
20240320,Ureter,10,1,4,11
20240320,Urinary_bladder,18,1,17,26
20240320,Uterus,24,36,0,18
20240327,Anatomical_Systems,82,0,0,0
20240327,Blood,1,0,29,0
20240327,Blood_vasculature,376,678,10,0
20240327,Bone-Marrow,1,0,47,0
20240327,Brain,172,18,164,461
20240327,Eye,38,3,49,7
20240327,Fallopian_tube,9,63,18,1
20240327,Heart,29,23,28,0
20240327,Kidney,56,5,67,3
20240327,Knee,6,0,2,9
20240327,Large_intestine,55,4,55,3
20240327,Liver,16,1,28,2
20240327,Lung,54,0,74,0
20240327,Lymph_node,34,0,45,0
20240327,Lymph_vasculature,14,79,1,0
20240327,Main_Bronchus,15,0,19,0
20240327,Mammary_Gland,1,0,0,10
20240327,Muscular_System,165,217,1,0
20240327,Ovary,24,45,5,11
20240327,Palatine_Tonsil,11,10,13,4
20240327,Pancreas,28,2,28,2
20240327,Peripheral_nervous_system,151,924,7,120
20240327,Placenta,30,4,23,0
20240327,Prostate,13,0,18,2
20240327,Skeleton,174,898,1,0
20240327,Skin,15,0,35,0
20240327,Small_intestine,22,25,25,10
20240327,Spinal_Cord,86,0,8,0
20240327,Spleen,24,14,46,15
20240327,Thymus,18,0,49,1
20240327,Trachea,20,0,17,0
20240327,Ureter,10,1,4,11
20240327,Urinary_bladder,18,1,17,26
20240327,Uterus,24,36,0,18
20240403,Anatomical_Systems,82,0,0,0
20240403,Blood,1,0,29,0
20240403,Blood_vasculature,376,678,10,0
20240403,Bone-Marrow,1,0,47,0
20240403,Brain,172,18,164,461
20240403,Eye,38,3,49,7
20240403,Fallopian_tube,9,63,18,1
20240403,Heart,29,23,28,0
20240403,Kidney,56,5,67,3
20240403,Knee,6,0,2,9
20240403,Large_intestine,55,4,55,3
20240403,Liver,16,1,28,2
20240403,Lung,54,0,74,0
20240403,Lymph_node,34,0,45,0
20240403,Lymph_vasculature,14,104,1,0
20240403,Main_Bronchus,15,0,19,0
20240403,Mammary_Gland,1,0,0,10
20240403,Muscular_System,165,217,1,0
20240403,Ovary,24,45,5,11
20240403,Palatine_Tonsil,11,10,13,4
20240403,Pancreas,28,2,28,2
20240403,Peripheral_nervous_system,154,947,7,120
20240403,Placenta,30,4,23,0
20240403,Prostate,13,0,18,2
20240403,Skeleton,174,898,1,0
20240403,Skin,15,0,35,0
20240403,Small_intestine,22,25,25,10
20240403,Spinal_Cord,86,0,8,0
20240403,Spleen,24,14,46,15
20240403,Thymus,18,0,49,1
20240403,Trachea,20,0,17,0
20240403,Ureter,10,1,4,11
20240403,Urinary_bladder,18,1,17,26
20240403,Uterus,24,36,0,18
20240410,Anatomical_Systems,82,0,0,0
20240410,Blood,1,0,29,0
20240410,Blood_vasculature,377,678,10,0
20240410,Bone-Marrow,1,0,47,0
20240410,Brain,172,18,164,461
20240410,Eye,38,3,49,7
20240410,Fallopian_tube,9,63,18,1
20240410,Heart,29,23,28,0
20240410,Kidney,56,5,67,3
20240410,Knee,6,0,2,9
20240410,Large_intestine,55,4,55,3
20240410,Liver,16,1,28,2
20240410,Lung,54,0,74,0
20240410,Lymph_node,34,0,45,0
20240410,Lymph_vasculature,14,104,1,0
20240410,Main_Bronchus,15,0,19,0
20240410,Mammary_Gland,1,0,0,10
20240410,Muscular_System,165,217,1,0
20240410,Ovary,24,45,5,11
20240410,Palatine_Tonsil,11,10,13,4
20240410,Pancreas,28,2,28,2
20240410,Peripheral_nervous_system,154,946,7,120
20240410,Placenta,30,4,23,0
20240410,Prostate,13,0,18,2
20240410,Skeleton,174,898,1,0
20240410,Skin,15,0,35,0
20240410,Small_intestine,22,25,25,10
20240410,Spinal_Cord,86,0,8,0
20240410,Spleen,24,14,46,15
20240410,Thymus,18,0,49,1
20240410,Trachea,20,0,17,0
20240410,Ureter,10,1,4,11
20240410,Urinary_bladder,18,1,17,26
20240410,Uterus,24,36,0,18
20240417,Anatomical_Systems,81,0,0,0
20240417,Blood,1,0,29,0
20240417,Blood_vasculature,377,678,10,0
20240417,Bone-Marrow,1,0,47,0
20240417,Brain,172,18,164,461
20240417,Eye,38,3,49,7
20240417,Fallopian_tube,9,63,18,1
20240417,Heart,29,23,28,0
20240417,Kidney,56,5,67,3
20240417,Knee,6,0,2,9
20240417,Large_intestine,55,4,55,3
20240417,Liver,16,1,28,2
20240417,Lung,54,0,74,0
20240417,Lymph_node,34,0,45,0
20240417,Lymph_vasculature,14,104,1,0
20240417,Main_Bronchus,15,0,19,0
20240417,Mammary_Gland,1,0,0,10
20240417,Muscular_System,165,217,1,0
20240417,Ovary,24,45,5,11
20240417,Palatine_Tonsil,11,10,13,4
20240417,Pancreas,28,2,28,2
20240417,Peripheral_nervous_system,154,946,7,120
20240417,Placenta,30,4,23,0
20240417,Prostate,13,0,18,2
20240417,Skeleton,174,898,1,0
20240417,Skin,15,0,35,0
20240417,Small_intestine,22,25,25,10
20240417,Spinal_Cord,86,0,8,0
20240417,Spleen,24,14,46,15
20240417,Thymus,18,0,49,1
20240417,Trachea,20,0,17,0
20240417,Ureter,10,1,4,11
20240417,Urinary_bladder,18,1,17,26
20240417,Uterus,24,36,0,18
20240424,Anatomical_Systems,81,0,0,0
20240424,Blood,1,0,29,0
20240424,Blood_vasculature,377,678,10,0
20240424,Bone-Marrow,1,0,47,0
20240424,Brain,172,18,164,461
20240424,Eye,38,3,49,7
20240424,Fallopian_tube,9,63,18,1
20240424,Heart,29,23,28,0
20240424,Kidney,56,5,67,3
20240424,Knee,6,0,2,9
20240424,Large_intestine,55,4,55,3
20240424,Liver,16,1,28,2
20240424,Lung,54,0,74,0
20240424,Lymph_node,34,0,45,0
20240424,Lymph_vasculature,14,104,1,0
20240424,Main_Bronchus,15,0,19,0
20240424,Mammary_Gland,1,0,0,10
20240424,Muscular_System,165,217,1,0
20240424,Ovary,24,45,5,11
20240424,Palatine_Tonsil,11,10,13,4
20240424,Pancreas,28,2,28,2
20240424,Peripheral_nervous_system,154,946,7,120
20240424,Placenta,30,4,23,0
20240424,Prostate,13,0,18,2
20240424,Skeleton,174,898,1,0
20240424,Skin,15,0,35,0
20240424,Small_intestine,22,25,25,10
20240424,Spinal_Cord,86,0,8,0
20240424,Spleen,24,14,46,15
20240424,Thymus,18,0,49,1
20240424,Trachea,20,0,17,0
20240424,Ureter,10,1,4,11
20240424,Urinary_bladder,18,1,17,26
20240424,Uterus,24,36,0,18
20240501,Anatomical_Systems,81,0,0,0
20240501,Blood,1,0,29,0
20240501,Blood_vasculature,377,678,10,0
20240501,Bone-Marrow,1,0,47,0
20240501,Brain,172,18,620,1
20240501,Eye,38,3,49,7
20240501,Fallopian_tube,9,63,18,1
20240501,Heart,29,23,28,0
20240501,Kidney,56,5,67,3
20240501,Knee,6,0,2,9
20240501,Large_intestine,55,4,55,3
20240501,Liver,16,1,28,2
20240501,Lung,54,0,74,0
20240501,Lymph_node,34,0,45,0
20240501,Lymph_vasculature,14,104,1,0
20240501,Main_Bronchus,15,0,19,0
20240501,Mammary_Gland,1,0,0,10
20240501,Muscular_System,165,217,1,0
20240501,Ovary,24,45,5,11
20240501,Palatine_Tonsil,11,10,13,4
20240501,Pancreas,28,2,28,2
20240501,Peripheral_nervous_system,154,946,7,120
20240501,Placenta,30,4,23,0
20240501,Prostate,13,0,18,2
20240501,Skeleton,174,898,1,0
20240501,Skin,15,0,35,0
20240501,Small_intestine,22,25,25,10
20240501,Spinal_Cord,86,0,8,0
20240501,Spleen,24,14,46,15
20240501,Thymus,18,0,49,1
20240501,Trachea,20,0,17,0
20240501,Ureter,10,1,4,11
20240501,Urinary_bladder,18,1,17,26
20240501,Uterus,24,36,0,18
20240508,Anatomical_Systems,81,0,0,0
20240508,Blood,1,0,29,0
20240508,Blood_vasculature,377,678,10,0
20240508,Bone-Marrow,1,0,47,0
20240508,Brain,172,18,620,1
20240508,Eye,38,3,49,7
20240508,Fallopian_tube,9,63,18,1
20240508,Heart,29,23,28,0
20240508,Kidney,56,5,67,3
20240508,Knee,6,0,2,9
20240508,Large_intestine,55,4,55,3
20240508,Liver,16,1,28,2
20240508,Lung,54,0,74,0
20240508,Lymph_node,34,0,45,0
20240508,Lymph_vasculature,14,104,1,0
20240508,Main_Bronchus,15,0,19,0
20240508,Mammary_Gland,1,0,0,10
20240508,Muscular_System,165,217,1,0
20240508,Ovary,24,45,5,11
20240508,Palatine_Tonsil,11,10,13,4
20240508,Pancreas,28,2,28,2
20240508,Peripheral_nervous_system,154,946,7,120
20240508,Placenta,30,4,23,0
20240508,Prostate,13,0,18,2
20240508,Skeleton,174,898,1,0
20240508,Skin,15,0,35,0
20240508,Small_intestine,22,25,25,10
20240508,Spinal_Cord,86,0,8,0
20240508,Spleen,24,14,46,15
20240508,Thymus,18,0,49,1
20240508,Trachea,20,0,17,0
20240508,Ureter,10,1,4,11
20240508,Urinary_bladder,18,1,17,26
20240508,Uterus,24,36,0,18
20240515,Anatomical_Systems,81,0,0,0
20240515,Blood,1,0,29,0
20240515,Blood_vasculature,377,678,10,0
20240515,Bone-Marrow,1,0,47,0
20240515,Brain,172,18,620,1
20240515,Eye,38,3,49,7
20240515,Fallopian_tube,9,63,18,1
20240515,Heart,29,23,28,0
20240515,Kidney,56,5,67,3
20240515,Knee,6,0,2,9
20240515,Large_intestine,55,4,55,3
20240515,Liver,16,1,28,2
20240515,Lung,54,0,74,0
20240515,Lymph_node,34,0,45,0
20240515,Lymph_vasculature,14,104,1,0
20240515,Main_Bronchus,15,0,19,0
20240515,Mammary_Gland,1,0,0,10
20240515,Muscular_System,165,217,1,0
20240515,Ovary,24,45,5,11
20240515,Palatine_Tonsil,11,10,13,4
20240515,Pancreas,28,2,28,2
20240515,Peripheral_nervous_system,154,946,7,120
20240515,Placenta,30,4,23,0
20240515,Prostate,13,0,18,2
20240515,Skeleton,174,898,1,0
20240515,Skin,15,0,35,0
20240515,Small_intestine,22,25,25,10
20240515,Spinal_Cord,86,0,8,0
20240515,Spleen,24,14,46,15
20240515,Thymus,18,0,49,1
20240515,Trachea,20,0,17,0
20240515,Ureter,10,1,4,11
20240515,Urinary_bladder,18,1,17,26
20240515,Uterus,24,36,0,18
20240522,Anatomical_Systems,81,0,0,0
20240522,Blood,1,0,29,0
20240522,Blood_vasculature,377,678,10,0
20240522,Bone-Marrow,1,0,47,0
20240522,Brain,172,18,620,1
20240522,Eye,38,3,49,7
20240522,Fallopian_tube,9,63,18,1
20240522,Heart,29,23,28,0
20240522,Kidney,56,5,67,3
20240522,Knee,6,0,2,9
20240522,Large_intestine,55,4,55,3
20240522,Liver,16,1,28,2
20240522,Lung,54,0,74,0
20240522,Lymph_node,34,0,45,0
20240522,Lymph_vasculature,14,104,1,0
20240522,Main_Bronchus,15,0,19,0
20240522,Mammary_Gland,1,0,0,10
20240522,Muscular_System,165,217,1,0
20240522,Ovary,24,45,5,11
20240522,Palatine_Tonsil,11,10,13,4
20240522,Pancreas,28,2,28,2
20240522,Peripheral_nervous_system,154,946,7,120
20240522,Placenta,30,4,23,0
20240522,Prostate,13,0,18,2
20240522,Skeleton,174,898,1,0
20240522,Skin,15,0,35,0
20240522,Small_intestine,22,25,25,10
20240522,Spinal_Cord,86,0,8,0
20240522,Spleen,24,14,46,15
20240522,Thymus,18,0,50,0
20240522,Trachea,20,0,17,0
20240522,Ureter,10,1,4,11
20240522,Urinary_bladder,18,1,17,26
20240522,Uterus,24,36,0,18
20240524,Anatomical_Systems,81,0,0,0
20240524,Blood,1,0,29,0
20240524,Blood_vasculature,377,678,10,0
20240524,Bone-Marrow,1,0,47,0
20240524,Brain,172,18,620,1
20240524,Eye,38,3,49,7
20240524,Fallopian_tube,9,63,18,1
20240524,Heart,29,23,28,0
20240524,Kidney,59,2,67,3
20240524,Knee,6,0,2,9
20240524,Large_intestine,55,4,55,3
20240524,Liver,16,1,28,2
20240524,Lung,54,0,74,0
20240524,Lymph_node,34,0,45,0
20240524,Lymph_vasculature,14,104,1,0
20240524,Main_Bronchus,15,0,19,0
20240524,Mammary_Gland,1,0,0,10
20240524,Muscular_System,165,217,1,0
20240524,Ovary,24,45,5,11
20240524,Palatine_Tonsil,11,10,13,4
20240524,Pancreas,28,2,28,2
20240524,Peripheral_nervous_system,154,946,7,120
20240524,Placenta,30,4,23,0
20240524,Prostate,13,0,18,2
20240524,Skeleton,174,898,1,0
20240524,Skin,15,0,35,0
20240524,Small_intestine,22,25,25,10
20240524,Spinal_Cord,86,0,8,0
20240524,Spleen,24,14,46,15
20240524,Thymus,18,0,50,0
20240524,Trachea,20,0,17,0
20240524,Ureter,10,1,4,11
20240524,Urinary_bladder,18,1,17,26
20240524,Uterus,24,36,0,18
20240529,Anatomical_Systems,81,0,0,0
20240529,Blood,1,0,29,0
20240529,Blood_vasculature,377,678,10,0
20240529,Bone-Marrow,1,0,47,0
20240529,Brain,172,18,620,1
20240529,Eye,38,3,49,7
20240529,Fallopian_tube,9,63,18,1
20240529,Heart,29,23,28,0
20240529,Kidney,59,2,67,3
20240529,Knee,6,0,2,9
20240529,Large_intestine,55,4,55,3
20240529,Liver,16,1,28,2
20240529,Lung,54,0,74,0
20240529,Lymph_node,34,0,45,0
20240529,Lymph_vasculature,14,104,1,0
20240529,Main_Bronchus,15,0,19,0
20240529,Mammary_Gland,1,0,0,10
20240529,Muscular_System,165,217,1,0
20240529,Ovary,24,45,5,11
20240529,Palatine_Tonsil,11,10,13,4
20240529,Pancreas,28,2,28,2
20240529,Peripheral_nervous_system,154,946,7,120
20240529,Placenta,30,4,23,0
20240529,Prostate,13,0,18,2
20240529,Skeleton,174,898,1,0
20240529,Skin,15,0,35,0
20240529,Small_intestine,22,25,25,10
20240529,Spinal_Cord,86,0,8,0
20240529,Spleen,24,14,46,15
20240529,Thymus,18,0,50,0
20240529,Trachea,20,0,17,0
20240529,Ureter,10,1,4,11
20240529,Urinary_bladder,18,1,17,26
20240529,Uterus,24,36,0,18
20240605,Anatomical_Systems,81,0,0,0
20240605,Blood,1,0,29,0
20240605,Blood_vasculature,377,678,10,0
20240605,Bone-Marrow,1,0,47,0
20240605,Brain,172,18,620,1
20240605,Eye,38,3,49,7
20240605,Fallopian_tube,9,63,18,1
20240605,Heart,29,23,28,0
20240605,Kidney,59,2,67,3
20240605,Knee,6,0,2,9
20240605,Large_intestine,55,4,55,3
20240605,Liver,16,1,28,2
20240605,Lung,54,0,74,0
20240605,Lymph_node,34,0,45,0
20240605,Lymph_vasculature,14,104,1,0
20240605,Main_Bronchus,15,0,19,0
20240605,Mammary_Gland,1,0,0,10
20240605,Muscular_System,165,217,1,0
20240605,Ovary,24,45,5,11
20240605,Palatine_Tonsil,11,10,13,4
20240605,Pancreas,28,2,28,2
20240605,Peripheral_nervous_system,154,946,7,120
20240605,Placenta,30,4,23,0
20240605,Prostate,13,0,18,2
20240605,Skeleton,174,898,1,0
20240605,Skin,15,0,35,0
20240605,Small_intestine,22,25,25,10
20240605,Spinal_Cord,86,0,8,0
20240605,Spleen,24,14,46,15
20240605,Thymus,18,0,50,0
20240605,Trachea,20,0,17,0
20240605,Ureter,10,1,4,11
20240605,Urinary_bladder,18,1,17,26
20240605,Uterus,24,36,0,18
20240612,Anatomical_Systems,81,0,0,0
20240612,Anatomical_Systems,82,0,0,0
20240612,Blood,1,0,29,0
20240612,Blood,1,0,29,0
20240612,Blood_vasculature,377,678,10,0
20240612,Blood_vasculature,377,678,10,0
20240612,Bone-Marrow,1,0,47,0
20240612,Bone-Marrow,1,0,47,0
20240612,Brain,172,18,620,1
20240612,Brain,172,18,620,1
20240612,Eye,36,3,47,8
20240612,Eye,38,3,49,7
20240612,Fallopian_tube,9,63,18,1
20240612,Fallopian_tube,9,63,18,1
20240612,Heart,29,23,28,0
20240612,Heart,29,23,28,0
20240612,Kidney,59,2,67,3
20240612,Kidney,59,2,67,3
20240612,Knee,6,0,2,9
20240612,Knee,6,0,2,9
20240612,Large_intestine,54,0,55,3
20240612,Large_intestine,55,4,55,3
20240612,Liver,16,1,28,2
20240612,Liver,16,1,28,2
20240612,Lung,54,0,74,0
20240612,Lung,54,0,74,0
20240612,Lymph_node,34,0,45,0
20240612,Lymph_node,34,0,45,0
20240612,Lymph_vasculature,14,104,1,0
20240612,Lymph_vasculature,14,104,1,0
20240612,Main_Bronchus,15,0,19,0
20240612,Main_Bronchus,15,0,19,0
20240612,Mammary_Gland,1,0,0,10
20240612,Muscular_System,165,217,1,0
20240612,Muscular_System,165,217,1,0
20240612,Ovary,24,45,5,11
20240612,Ovary,24,45,5,11
20240612,Palatine_Tonsil,11,10,13,4
20240612,Palatine_Tonsil,11,10,13,4
20240612,Pancreas,28,2,28,2
20240612,Pancreas,28,2,28,2
20240612,Peripheral_nervous_system,154,946,7,120
20240612,Peripheral_nervous_system,154,946,7,120
20240612,Placenta,30,4,23,0
20240612,Placenta,30,4,23,0
20240612,Prostate,13,0,18,2
20240612,Prostate,13,0,18,2
20240612,Skeleton,174,898,1,0
20240612,Skeleton,174,898,1,0
20240612,Skin,15,0,35,0
20240612,Skin,15,0,35,0
20240612,Small_intestine,22,21,25,10
20240612,Small_intestine,22,25,25,10
20240612,Spinal_Cord,86,0,8,0
20240612,Spinal_Cord,86,0,8,0
20240612,Spleen,24,14,46,15
20240612,Spleen,24,14,46,15
20240612,Thymus,18,0,50,0
20240612,Thymus,18,0,50,0
20240612,Trachea,20,0,16,1
20240612,Trachea,20,0,17,0
20240612,Ureter,6,1,3,11
20240612,Ureter,10,1,4,11
20240612,Urinary_bladder,16,0,4,11
20240612,Urinary_bladder,18,1,17,26
20240612,Uterus,24,36,0,18
20240612,Uterus,24,36,0,18
20240619,Anatomical_Systems,82,0,0,0
20240619,Blood,1,0,29,0
20240619,Blood_vasculature,377,678,10,0
20240619,Bone-Marrow,1,0,47,0
20240619,Brain,172,18,620,1
20240619,Eye,36,3,47,8
20240619,Fallopian_tube,9,63,18,1
20240619,Heart,29,23,28,0
